0.00, 0.00, 0.42, 0.42
0.00, 0.00, 0.42, 0.42
-1.38, -0.38, 0.43, 0.43
-14.97, -24.12, 0.35, 0.35
-20.99, -39.98, 0.35, 0.35
-17.59, -32.36, 0.27, 0.27
-15.99, -15.82, 0.27, 0.27
-17.57, -17.04, 1.17, 1.17
-21.29, -29.19, 1.21, 1.21
-32.79, -32.02, 1.21, 1.21
-36.36, -32.71, 0.98, 0.98
-37.63, -43.21, 0.73, 0.73
-40.41, -49.87, 0.73, 0.73
-54.16, -42.67, 0.64, 0.64
-46.99, -55.33, 0.64, 0.64
-59.85, -60.75, 0.33, 0.33
-58.54, -47.43, 0.33, 0.33
-44.10, -58.25, -0.16, -0.16
-61.09, -59.72, -0.38, -0.38
-60.84, -61.89, -0.38, -0.38
-61.98, -62.79, -0.51, -0.51
-58.49, -59.00, -0.51, -0.51
-60.37, -58.37, -0.61, -0.61
-65.13, -63.78, -0.51, -0.51
-62.72, -62.44, -0.51, -0.51
-60.36, -61.30, -0.46, -0.46
-63.26, -61.41, -0.46, -0.46
-59.66, -57.38, -0.67, -0.67
-60.48, -61.85, -0.69, -0.69
-67.30, -64.66, -0.69, -0.69
-59.68, -59.22, -0.50, -0.50
-58.84, -59.96, -0.50, -0.50
-62.53, -58.99, -0.59, -0.59
-59.51, -62.27, -0.30, -0.30
-61.31, -63.86, -0.30, -0.30
-60.00, -60.06, -0.25, -0.25
-60.01, -59.94, -0.19, -0.19
-62.45, -60.17, -0.19, -0.19
-59.14, -62.22, -0.18, -0.18
-62.65, -61.11, -0.18, -0.18
-60.62, -57.56, -0.23, -0.23
-57.24, -58.52, -0.38, -0.38
-65.56, -61.54, -0.38, -0.38
-63.01, -63.81, -0.48, -0.48
-60.49, -60.46, -0.48, -0.48
-64.61, -60.37, -0.63, -0.63
-60.89, -60.41, -0.66, -0.66
-61.59, -60.30, -0.66, -0.66
-64.22, -62.99, -0.69, -0.69
-62.98, -62.53, -0.69, -0.69
-61.83, -57.88, -0.72, -0.72
-56.26, -59.29, -0.70, -0.70
-64.35, -62.15, -0.70, -0.70
-59.45, -61.61, -0.70, -0.70
-55.54, -60.48, -0.71, -0.71
-64.84, -59.66, -0.71, -0.71
-58.54, -58.90, -0.78, -0.78
-59.94, -62.50, -0.78, -0.78
-64.38, -63.41, -0.84, -0.84
-59.95, -60.28, -0.77, -0.77
-62.65, -58.97, -0.77, -0.77
-62.01, -60.13, -0.81, -0.81
-61.89, -63.62, -0.81, -0.81
-64.61, -61.55, -0.56, -0.56
-63.00, -60.98, -0.56, -0.56
EndTime: 2499.00
