0.00, 0.00, 1.11, 1.11
0.00, 0.00, 1.12, 1.12
-0.41, -0.39, 1.12, 1.12
-14.58, -17.45, 1.12, 1.12
-24.74, -28.24, 1.18, 1.18
-20.98, -20.27, 1.18, 1.18
-17.31, -17.86, 1.21, 1.21
-22.70, -28.71, 0.79, 0.79
-31.86, -29.07, 0.79, 0.79
-32.50, -45.74, 0.12, 0.12
-40.98, -47.70, 0.12, 0.12
-41.23, -44.08, -0.39, -0.39
-44.62, -58.43, -0.82, -0.82
-53.71, -48.74, -0.82, -0.82
-56.74, -59.74, -1.28, -1.28
-49.78, -62.87, -1.65, -1.65
-53.42, -57.65, -1.65, -1.65
-62.49, -60.76, -1.83, -1.83
-62.52, -62.81, -1.83, -1.83
-57.51, -63.79, -2.19, -2.19
-61.52, -59.71, -2.56, -2.56
-64.72, -60.23, -2.56, -2.56
-65.55, -64.15, -2.81, -2.81
-64.29, -60.12, -2.81, -2.81
-65.64, -62.52, -2.91, -2.91
-63.73, -62.90, -3.03, -3.03
-63.93, -59.98, -3.03, -3.03
-63.74, -57.16, -2.71, -2.71
-64.01, -58.97, -2.71, -2.71
-66.69, -59.25, -2.26, -2.26
-60.17, -58.52, -1.66, -1.66
-59.85, -54.80, -1.66, -1.66
-67.51, -57.23, -0.82, -0.82
-63.89, -58.16, 0.24, 0.24
-59.38, -59.27, 0.24, 0.24
-62.36, -55.78, 1.40, 1.40
-62.06, -58.37, 1.40, 1.40
-59.93, -62.13, 2.46, 2.46
-61.07, -57.32, 3.20, 3.20
-59.83, -60.78, 3.20, 3.20
-63.39, -64.07, 3.53, 3.53
-59.81, -61.63, 3.53, 3.53
-60.12, -67.17, 3.52, 3.52
-60.17, -67.61, 2.87, 2.87
-57.77, -66.58, 2.87, 2.87
-57.44, -64.29, 2.08, 2.08
-58.03, -62.40, 2.08, 2.08
-60.55, -66.06, 1.09, 1.09
-57.72, -63.04, -0.07, -0.07
-57.70, -64.43, -0.07, -0.07
-55.94, -62.39, -1.62, -1.62
-56.47, -61.63, -1.62, -1.62
-57.70, -62.99, -3.02, -3.02
-59.82, -58.67, -4.42, -4.42
-59.06, -61.04, -4.42, -4.42
-59.45, -63.47, -5.54, -5.54
-48.42, -58.09, -6.09, -6.09
-61.91, -55.72, -6.09, -6.09
-62.18, -59.53, -6.29, -6.29
-61.95, -55.89, -6.29, -6.29
-63.78, -56.62, -6.31, -6.31
-49.76, -54.73, -5.94, -5.94
-68.68, -55.72, -5.94, -5.94
-61.62, -54.58, -4.95, -4.95
EndTime: 2483.00
