0.00, 0.00, 0.82, 0.41
0.00, 0.00, 0.84, 0.42
-1.14, 0.00, 0.84, 0.42
-21.82, -17.63, 0.84, 0.42
-22.95, -27.85, 0.84, 0.42
-26.98, -18.84, 1.06, 0.53
-17.40, -19.22, 1.06, 0.53
-16.71, -22.91, 1.15, 0.57
-32.10, -31.82, 0.79, 0.39
-35.61, -35.98, 0.79, 0.39
-43.78, -43.53, 0.50, 0.25
-39.43, -50.20, 0.50, 0.25
-44.13, -51.88, -0.00, -0.00
-54.12, -56.00, -0.51, -0.26
-54.39, -51.06, -0.51, -0.26
-46.40, -60.35, -1.22, -0.61
-55.25, -57.64, -1.37, -0.69
-62.63, -62.10, -1.37, -0.69
-60.46, -62.39, -1.79, -0.90
-60.43, -58.61, -1.79, -0.90
-63.80, -62.85, -2.00, -1.00
-62.33, -66.09, -2.23, -1.12
-63.10, -61.63, -2.23, -1.12
-64.52, -59.24, -2.43, -1.22
-62.26, -60.93, -2.61, -1.31
-62.50, -64.36, -2.61, -1.31
-62.33, -60.46, -2.61, -1.31
-63.91, -62.33, -2.61, -1.31
-65.33, -59.74, -2.44, -1.22
-62.74, -59.91, -2.44, -1.22
-63.42, -59.95, -2.11, -1.06
-65.07, -60.82, -1.62, -0.81
-60.26, -59.35, -1.62, -0.81
-64.25, -55.47, -1.07, -0.54
-62.81, -60.81, -1.07, -0.54
-59.98, -64.20, -0.43, -0.22
-65.44, -60.68, 0.00, 0.00
-59.72, -56.76, 0.00, 0.00
-63.45, -61.61, 0.49, 0.24
-61.13, -61.95, 0.49, 0.24
-60.35, -61.09, 0.77, 0.38
-63.89, -61.32, 0.72, 0.36
-59.71, -60.61, 0.72, 0.36
-63.45, -63.65, 0.70, 0.35
-62.03, -64.66, 0.70, 0.35
-57.09, -61.47, 0.20, 0.10
-62.04, -61.03, -0.04, -0.02
-61.22, -63.11, -0.04, -0.02
-62.24, -63.71, -0.62, -0.31
-61.89, -61.35, -0.62, -0.31
-60.75, -63.75, -0.95, -0.48
-63.87, -61.14, -1.28, -0.64
-57.66, -57.43, -1.28, -0.64
-62.43, -60.97, -1.52, -0.76
-63.69, -62.43, -1.52, -0.76
-55.80, -58.81, -1.58, -0.79
-64.74, -61.11, -1.60, -0.80
-61.04, -60.30, -1.60, -0.80
-59.22, -62.09, -1.47, -0.74
-63.33, -61.29, -1.47, -0.74
-61.22, -60.34, -1.47, -0.74
-62.63, -61.09, -1.28, -0.64
-61.59, -58.05, -1.28, -0.64
-61.11, -61.84, -1.20, -0.60
EndTime: 2472.00
