0.00, 0.00, 0.60, 0.42
0.00, 0.00, 0.61, 0.43
-9.80, -0.40, 0.61, 0.43
-23.27, -18.36, 0.64, 0.45
-24.23, -25.13, 0.64, 0.45
-25.92, -18.01, 0.76, 0.53
-16.81, -17.52, 0.99, 0.69
-20.19, -21.25, 0.99, 0.69
-28.87, -32.76, 0.79, 0.55
-35.19, -34.88, 0.35, 0.24
-37.48, -46.68, 0.35, 0.24
-46.59, -44.14, 0.04, 0.03
-39.20, -40.97, 0.04, 0.03
-55.34, -55.49, -0.49, -0.34
-49.51, -57.19, -0.63, -0.44
-60.15, -46.51, -0.63, -0.44
-56.94, -59.62, -1.45, -1.02
-61.20, -59.55, -1.45, -1.02
-62.36, -62.13, -1.63, -1.14
-61.62, -64.00, -1.90, -1.33
-63.65, -62.77, -1.90, -1.33
-65.15, -58.53, -1.75, -1.23
-63.04, -61.49, -1.75, -1.23
-65.85, -64.00, -1.45, -1.02
-66.56, -63.39, -1.08, -0.76
-62.39, -60.81, -1.08, -0.76
-64.30, -60.40, -0.80, -0.56
-64.68, -59.76, -0.33, -0.23
-61.14, -61.35, -0.33, -0.23
-60.77, -57.66, 0.21, 0.15
-62.35, -59.99, 0.21, 0.15
-63.46, -59.08, 0.67, 0.47
-59.83, -59.04, 1.23, 0.86
-60.21, -59.96, 1.23, 0.86
-59.93, -60.46, 1.52, 1.06
-56.28, -60.09, 1.52, 1.06
-63.82, -60.01, 1.63, 1.14
-60.77, -62.64, 1.42, 0.99
-53.48, -60.48, 1.42, 0.99
-63.38, -61.40, 0.97, 0.68
-59.38, -64.84, 0.47, 0.33
-59.15, -61.68, 0.47, 0.33
-62.54, -63.45, -0.04, -0.03
-59.98, -65.23, -0.56, -0.39
-61.90, -63.38, -0.56, -0.39
-58.07, -60.82, -1.24, -0.87
-64.46, -62.39, -1.24, -0.87
-62.86, -62.19, -1.53, -1.07
-56.10, -62.04, -1.90, -1.33
-65.52, -61.54, -1.90, -1.33
-64.47, -62.78, -1.83, -1.28
-57.73, -59.60, -1.83, -1.28
-61.91, -59.03, -1.96, -1.37
-63.73, -61.61, -1.71, -1.20
-61.93, -59.73, -1.71, -1.20
-59.78, -57.15, -1.45, -1.01
-64.13, -58.78, -1.45, -1.01
-64.42, -61.70, -1.10, -0.77
-59.25, -59.19, -0.71, -0.50
-62.56, -61.48, -0.71, -0.50
-65.09, -61.63, -0.35, -0.24
-59.80, -60.19, -0.35, -0.24
-60.80, -58.84, -0.07, -0.05
-67.10, -62.89, 0.23, 0.16
EndTime: 2477.00
