0.00, 0.00
0.38, 0.00
2.62, 1.17
17.13, 13.76
27.52, 19.21
30.12, 12.94
15.35, 14.36
15.91, 9.49
16.24, 16.27
19.16, 28.59
29.64, 30.12
32.47, 33.31
28.45, 32.57
42.04, 31.97
31.27, 43.29
46.04, 41.59
43.93, 38.08
47.46, 43.94
44.27, 42.85
50.81, 49.32
47.57, 47.28
49.26, 48.22
46.58, 49.08
52.20, 47.94
50.35, 51.62
48.36, 45.18
50.72, 52.43
48.74, 49.29
48.85, 48.36
46.19, 48.10
50.94, 47.73
45.44, 47.96
49.32, 44.82
45.50, 45.94
45.05, 44.72
47.36, 47.02
43.96, 48.62
48.29, 44.82
43.60, 45.03
50.12, 46.24
45.77, 48.64
47.22, 45.91
46.58, 48.09
47.42, 48.08
47.41, 48.22
47.76, 48.58
48.18, 47.82
49.13, 50.75
48.38, 44.27
49.11, 47.88
47.72, 45.44
48.69, 47.79
46.82, 49.99
49.05, 45.12
46.48, 48.51
47.05, 48.10
48.90, 49.57
44.96, 48.21
45.80, 45.31
43.64, 49.32
46.25, 47.05
45.31, 48.94
46.84, 45.62
48.22, 46.17
46.95, 48.60
48.77, 44.21
46.38, 47.11
49.13, 45.56
48.50, 48.91
49.09, 45.44
48.10, 47.09
49.10, 48.77
49.46, 47.11
48.47, 48.14
46.99, 45.08
47.16, 49.52
47.64, 46.19
48.60, 49.69
45.72, 46.00
47.08, 47.61
46.35, 48.42
49.31, 43.09
46.88, 46.53
44.74, 45.92
46.99, 48.55
44.05, 48.42
48.41, 45.29
44.41, 48.67
48.85, 46.17
46.18, 49.42
48.06, 48.36
46.48, 46.64
46.40, 48.03
48.64, 47.37
49.03, 48.54
47.91, 45.36
49.26, 48.76
47.59, 48.28
49.76, 45.05
47.07, 46.47
50.06, 46.28
47.12, 49.02
50.47, 45.92
46.67, 47.12
48.71, 45.47
46.93, 47.18
End Time: 3263.00
