0.00, 0.00
0.00, 0.00
4.89, 12.69
28.98, 32.35
45.64, 23.03
31.21, 16.16
11.33, 10.20
19.18, 19.52
24.97, 22.31
31.28, 36.55
38.01, 36.89
41.83, 38.69
43.80, 43.55
48.81, 43.35
50.47, 49.29
49.62, 47.66
55.06, 55.48
51.47, 53.90
60.15, 53.55
62.81, 59.93
61.78, 54.12
60.84, 64.67
68.29, 49.28
58.46, 68.08
69.68, 54.88
57.93, 69.04
68.52, 65.77
68.27, 58.70
56.47, 69.94
73.91, 63.94
66.99, 65.27
60.69, 67.81
69.27, 53.50
68.09, 72.21
61.20, 70.49
73.36, 61.68
66.51, 72.39
57.18, 69.23
71.40, 63.31
73.81, 67.23
68.04, 71.99
64.54, 68.72
75.04, 59.54
68.62, 71.16
71.91, 75.86
68.14, 69.42
69.38, 56.91
66.03, 66.84
63.14, 73.62
73.23, 65.45
72.46, 75.77
68.82, 72.79
61.25, 69.99
73.75, 61.29
72.17, 75.63
69.33, 75.45
64.21, 72.15
73.84, 73.16
74.58, 67.33
72.44, 73.83
64.47, 75.20
69.11, 72.76
78.38, 65.04
70.99, 71.86
69.33, 73.34
63.96, 72.11
77.41, 71.78
73.68, 61.21
69.83, 76.98
66.30, 71.19
69.34, 63.59
75.71, 69.57
72.65, 76.93
73.77, 69.98
66.35, 72.17
71.39, 61.56
75.29, 74.70
End Time: 2384.00
