0.00, 0.00
0.00, 0.00
2.65, 1.29
17.52, 20.71
23.68, 12.52
17.73, 17.47
13.34, 7.83
14.28, 13.36
22.56, 17.29
23.21, 27.54
31.94, 30.62
28.88, 34.77
44.29, 36.93
43.64, 40.91
49.28, 35.44
40.12, 50.34
55.35, 49.57
47.55, 42.95
44.10, 54.92
51.81, 50.40
55.55, 52.42
55.72, 41.52
56.63, 57.92
55.01, 54.92
58.17, 56.88
53.46, 55.38
60.80, 56.83
56.28, 56.37
62.05, 55.62
57.07, 56.76
60.57, 58.77
58.51, 59.52
56.35, 58.73
60.15, 60.10
56.68, 56.13
58.52, 57.78
57.68, 56.46
55.73, 56.50
55.05, 55.31
57.55, 58.12
56.63, 53.56
54.75, 56.21
56.31, 53.64
56.48, 57.65
53.65, 54.63
57.09, 56.27
55.18, 55.56
58.91, 59.15
56.66, 53.59
58.47, 58.61
54.80, 56.22
57.57, 60.89
56.06, 56.16
60.81, 59.18
57.48, 56.15
58.23, 56.94
55.24, 57.75
58.74, 59.45
54.80, 59.39
56.71, 56.66
57.45, 57.22
58.46, 57.15
57.46, 57.63
55.89, 56.46
55.33, 57.04
56.47, 55.44
58.37, 57.11
55.48, 53.26
58.60, 57.35
55.41, 54.03
58.90, 59.80
55.59, 53.80
58.06, 58.11
57.39, 55.70
57.05, 59.45
57.19, 54.87
57.70, 60.84
55.36, 56.67
55.70, 57.79
56.85, 56.53
58.34, 56.87
56.61, 55.38
59.08, 58.85
56.78, 54.36
57.84, 58.25
55.45, 54.24
58.11, 58.51
57.88, 58.52
57.92, 58.25
56.36, 56.60
58.38, 60.89
End Time: 2809.00
