0.00, 0.00
0.00, 0.00
4.70, 0.95
21.48, 17.60
17.99, 12.79
17.60, 20.18
18.62, 8.76
16.72, 20.10
24.33, 22.28
34.54, 29.92
39.58, 35.22
35.09, 35.54
43.00, 45.72
49.39, 38.22
48.29, 52.35
50.34, 36.58
54.03, 56.05
58.65, 54.58
49.92, 47.86
60.15, 58.29
55.48, 56.51
61.70, 58.77
58.34, 52.62
64.39, 54.87
64.09, 62.78
61.76, 55.87
63.23, 61.76
62.67, 60.23
63.20, 60.66
63.38, 61.31
64.70, 60.64
62.40, 60.67
64.68, 60.39
64.72, 63.10
58.29, 61.62
62.08, 62.15
63.01, 64.40
62.91, 61.52
59.45, 60.46
61.23, 63.53
60.32, 62.90
59.51, 60.60
59.80, 60.64
60.48, 60.80
62.35, 61.65
56.30, 60.36
61.61, 62.53
58.81, 61.36
63.72, 62.74
63.12, 63.23
62.83, 59.35
61.68, 64.84
62.15, 62.45
60.20, 62.15
62.76, 62.70
62.79, 60.32
60.61, 62.70
65.76, 62.38
59.05, 62.25
59.41, 58.70
66.01, 62.46
62.87, 62.19
62.38, 63.87
60.30, 59.49
61.40, 63.01
61.34, 63.01
60.53, 59.13
60.15, 61.55
60.30, 61.56
65.07, 61.36
60.57, 58.33
61.99, 62.33
58.49, 61.78
62.05, 59.88
62.44, 63.18
61.66, 58.30
60.89, 62.26
64.30, 62.04
61.75, 61.85
60.57, 61.22
63.64, 61.01
61.01, 62.58
63.07, 60.26
63.55, 64.29
End Time: 2605.00
