0.00, 0.00
1.16, 0.00
13.15, 4.55
31.16, 27.97
34.01, 22.23
16.38, 18.53
10.54, 11.72
20.16, 22.04
24.33, 21.54
33.07, 32.67
34.52, 34.15
41.86, 37.09
42.55, 40.61
43.22, 41.05
53.19, 43.39
45.25, 55.12
55.13, 49.97
52.63, 47.26
57.07, 57.79
63.39, 48.83
62.31, 61.08
45.59, 43.66
63.18, 61.05
59.42, 56.23
71.73, 64.59
60.44, 62.10
56.89, 51.28
69.81, 66.85
67.78, 69.77
63.53, 54.40
65.72, 67.26
69.91, 67.70
63.48, 61.40
64.21, 66.16
69.51, 70.89
68.15, 67.37
71.92, 65.82
64.54, 59.42
63.60, 69.44
71.32, 67.61
68.94, 70.58
73.63, 54.90
57.95, 72.75
67.44, 68.04
72.48, 68.42
65.15, 57.98
71.65, 66.11
55.51, 67.97
66.64, 72.12
70.99, 67.11
65.87, 52.40
58.84, 70.63
69.02, 67.79
69.28, 57.42
63.42, 62.89
60.61, 72.89
74.93, 68.14
66.78, 72.18
69.13, 60.88
56.03, 71.85
59.42, 68.86
61.90, 69.41
67.24, 72.39
66.92, 59.10
59.14, 68.67
59.99, 64.88
66.08, 72.36
65.82, 72.33
58.23, 60.53
63.59, 68.74
67.51, 71.65
57.85, 72.51
67.45, 67.67
71.44, 56.15
67.34, 68.70
67.62, 74.32
58.15, 71.43
72.63, 66.76
69.24, 59.80
69.75, 71.24
69.98, 74.27
End Time: 2497.00
