0.00, 0.00
0.00, 0.00
2.73, 2.59
22.95, 24.61
28.71, 20.94
18.87, 16.60
10.16, 11.83
18.57, 20.61
23.18, 23.29
31.02, 27.30
37.77, 39.07
34.63, 35.96
43.93, 39.80
47.39, 40.79
45.32, 46.17
50.79, 54.87
54.21, 48.51
48.56, 51.89
61.18, 54.39
63.28, 62.57
63.50, 55.73
51.11, 62.83
64.53, 53.75
58.87, 71.87
60.57, 58.03
70.50, 63.87
63.37, 66.24
64.75, 50.55
70.29, 69.10
64.80, 69.42
58.98, 65.97
68.15, 55.59
67.47, 71.39
67.33, 65.99
59.33, 68.94
68.62, 56.09
69.11, 68.06
68.96, 71.02
58.54, 67.78
68.38, 56.16
72.99, 73.75
70.90, 68.27
71.00, 67.53
68.02, 66.76
62.12, 63.92
73.81, 74.31
67.21, 68.60
70.53, 66.56
70.39, 64.28
61.10, 64.47
68.05, 72.26
72.28, 66.08
73.28, 71.74
74.96, 59.51
69.48, 72.67
71.73, 71.11
62.70, 73.51
68.20, 71.33
72.32, 66.96
73.41, 59.46
71.98, 70.45
71.75, 73.10
67.93, 66.21
70.83, 72.79
64.15, 69.85
67.84, 55.93
74.99, 71.24
66.57, 72.07
69.92, 70.43
70.68, 70.86
60.30, 68.94
73.02, 58.10
72.04, 74.12
68.42, 67.54
70.58, 73.44
71.38, 67.79
63.52, 72.39
75.70, 60.67
End Time: 2412.00
