0.00, 0.00
0.00, 0.00
11.66, 0.00
19.55, 14.64
35.19, 15.55
29.23, 15.29
12.98, 11.30
12.04, 7.93
19.83, 20.65
21.79, 19.86
34.86, 32.49
36.46, 32.93
27.55, 29.80
44.10, 41.78
44.97, 41.03
46.72, 47.97
48.06, 37.95
40.11, 48.22
49.58, 48.69
50.38, 49.60
48.30, 39.15
53.21, 51.23
51.14, 53.28
53.39, 48.77
49.50, 51.92
55.89, 52.50
51.73, 50.07
56.89, 51.13
49.93, 51.01
54.37, 53.76
52.49, 50.26
55.24, 56.48
53.38, 51.15
53.14, 55.39
53.51, 50.03
52.08, 52.78
53.07, 51.93
52.98, 50.27
52.30, 51.25
48.23, 50.30
51.86, 50.79
49.82, 49.62
51.00, 53.09
50.91, 51.47
51.01, 49.31
51.32, 52.36
51.35, 51.65
53.75, 50.55
51.90, 52.11
50.55, 51.66
48.91, 51.55
50.57, 50.85
52.78, 53.65
51.68, 51.52
52.82, 50.01
54.23, 52.77
50.57, 50.20
52.14, 55.28
51.74, 50.04
52.13, 53.29
56.71, 52.58
52.96, 52.26
52.08, 51.80
51.11, 53.45
52.70, 52.65
51.31, 50.73
53.37, 51.48
51.35, 53.02
51.26, 50.77
54.98, 49.10
50.54, 52.01
52.31, 51.11
49.78, 53.80
50.68, 50.38
50.04, 53.59
53.43, 52.30
51.80, 52.90
53.19, 51.66
52.22, 53.19
50.58, 50.09
50.64, 54.46
52.27, 50.21
52.19, 52.80
51.81, 49.52
52.87, 50.51
48.86, 49.50
52.42, 51.66
51.66, 52.15
52.40, 51.38
50.37, 52.85
54.07, 53.18
50.40, 51.56
52.02, 52.44
51.28, 53.45
52.29, 50.75
53.72, 55.47
52.14, 50.89
End Time: 3016.00
