0.00, 0.00
0.00, 0.41
15.21, 7.25
26.75, 32.58
21.07, 22.01
13.10, 14.51
16.30, 17.22
22.51, 22.24
31.11, 25.18
33.70, 34.84
40.05, 38.32
43.15, 41.54
48.77, 48.35
47.75, 45.04
51.65, 48.25
50.21, 50.78
58.03, 54.32
49.74, 48.65
66.31, 62.64
51.01, 59.11
60.08, 62.19
59.28, 54.91
63.61, 64.42
61.69, 62.89
65.99, 67.23
65.50, 53.11
57.93, 69.57
70.16, 64.28
63.12, 59.13
58.79, 69.88
74.88, 69.31
64.45, 63.33
64.82, 72.51
73.41, 67.18
66.84, 61.59
65.50, 76.32
71.43, 66.23
67.32, 55.66
59.31, 75.31
73.01, 70.87
72.01, 58.37
70.75, 67.24
63.82, 74.71
74.72, 70.26
73.66, 59.31
58.72, 74.25
69.82, 69.67
77.56, 55.21
72.19, 75.51
67.87, 73.42
67.07, 66.01
76.11, 63.11
73.82, 74.17
69.19, 77.56
66.18, 74.79
75.47, 70.05
73.57, 62.79
70.64, 74.93
59.06, 77.49
79.26, 73.37
69.92, 70.41
71.43, 64.94
71.93, 72.27
68.75, 75.23
76.62, 70.58
68.76, 68.99
70.68, 68.32
62.01, 74.63
78.92, 74.77
72.40, 71.38
71.45, 61.65
70.23, 78.32
66.28, 71.45
77.29, 73.73
76.25, 59.45
71.79, 74.35
67.98, 76.46
End Time: 2393.00
