0.00, 0.00
0.00, 0.00
9.59, 13.05
17.66, 30.42
20.63, 18.74
12.95, 13.80
13.53, 15.51
19.78, 19.31
24.33, 24.33
32.49, 30.01
38.43, 36.36
42.29, 40.30
46.17, 45.15
45.72, 45.12
47.83, 47.49
54.52, 46.20
51.86, 54.41
53.50, 53.71
60.09, 56.37
68.09, 59.45
52.89, 64.03
53.19, 53.87
64.62, 60.07
65.51, 63.37
64.88, 64.39
62.81, 59.86
62.86, 64.20
66.30, 60.89
63.04, 67.87
70.89, 59.64
56.03, 69.81
75.16, 55.40
67.67, 73.82
67.51, 66.97
75.17, 66.96
62.69, 68.59
73.10, 59.94
75.07, 76.03
68.02, 67.72
71.81, 68.40
76.35, 71.81
71.66, 60.22
67.70, 70.26
71.38, 71.31
66.60, 65.00
72.08, 73.89
75.33, 70.35
69.35, 61.44
67.61, 73.48
64.45, 61.79
64.76, 67.45
73.43, 69.46
63.58, 68.54
64.55, 69.16
74.04, 62.54
66.77, 75.60
76.13, 71.59
68.16, 61.09
65.55, 71.18
72.75, 73.01
70.86, 65.30
65.94, 77.64
75.79, 67.11
68.14, 64.64
73.27, 74.50
72.94, 70.45
69.13, 63.73
70.29, 71.03
74.68, 74.90
74.55, 63.59
68.60, 76.96
75.57, 71.61
71.93, 60.46
64.15, 75.81
78.63, 73.89
75.49, 61.99
60.69, 81.56
77.83, 74.56
End Time: 2404.00
