0.00, 0.00
0.00, 0.00
7.94, 1.97
16.06, 17.63
21.83, 19.26
16.77, 17.46
13.50, 15.62
15.32, 14.03
25.76, 26.08
30.59, 30.14
35.16, 32.17
34.68, 28.52
44.92, 41.70
37.75, 46.19
49.25, 47.63
49.91, 41.16
45.99, 52.37
54.70, 45.63
53.05, 51.01
53.69, 53.48
57.63, 56.83
57.56, 57.61
56.96, 52.19
59.00, 59.44
58.98, 58.60
59.86, 60.02
58.57, 56.19
61.76, 60.32
59.96, 58.16
63.07, 61.64
56.69, 57.46
58.86, 58.76
59.27, 59.96
55.28, 56.96
58.34, 59.91
56.75, 54.88
55.79, 57.85
53.85, 57.16
55.90, 58.47
54.23, 53.17
54.54, 57.37
55.49, 54.45
57.57, 55.74
53.09, 52.91
57.70, 56.30
56.00, 55.72
59.13, 58.77
56.40, 53.21
62.44, 59.12
55.63, 54.18
59.08, 60.23
55.20, 55.27
58.12, 58.88
57.27, 56.60
59.28, 59.66
56.63, 54.12
60.01, 57.63
54.77, 55.72
56.48, 57.34
54.44, 55.27
55.62, 59.89
57.51, 57.38
57.25, 57.15
55.00, 55.78
55.82, 60.13
55.85, 56.74
57.76, 55.55
57.46, 57.79
56.27, 58.64
59.58, 55.90
57.59, 57.18
56.31, 56.93
56.27, 55.35
58.56, 57.28
56.93, 56.76
59.94, 58.00
54.91, 55.42
57.04, 57.97
54.61, 56.83
57.25, 56.08
55.90, 56.49
57.99, 58.30
57.56, 55.69
58.72, 58.32
53.89, 56.67
58.76, 56.46
54.53, 55.95
56.76, 59.74
58.27, 58.99
58.76, 56.41
End Time: 2784.00
