0.00, 0.00
0.00, 0.00
5.01, 1.06
24.84, 21.94
34.01, 18.30
16.35, 16.81
14.02, 7.50
14.16, 12.91
22.56, 21.08
32.29, 23.62
35.21, 29.44
41.47, 35.70
44.97, 41.68
38.05, 46.39
54.92, 37.11
40.35, 50.53
59.29, 46.82
53.35, 55.53
57.98, 47.29
58.43, 59.17
62.27, 58.80
61.20, 48.24
53.73, 59.06
62.87, 60.84
65.82, 63.61
62.76, 61.11
63.66, 51.08
67.23, 65.21
64.21, 63.54
65.00, 66.18
69.42, 62.38
68.22, 66.03
65.25, 63.69
65.94, 67.33
67.95, 67.87
68.47, 65.88
65.69, 70.19
70.21, 62.99
67.54, 69.09
67.50, 65.22
68.94, 67.73
63.48, 65.94
66.46, 67.25
66.39, 68.68
64.79, 64.62
64.50, 67.00
67.16, 65.36
66.21, 63.17
62.83, 67.89
69.01, 63.21
67.36, 66.84
64.76, 64.21
64.40, 65.11
65.17, 65.95
67.60, 68.09
63.91, 64.41
66.29, 67.74
64.90, 64.11
67.09, 64.87
66.78, 65.37
66.59, 64.77
67.94, 66.96
66.21, 65.38
64.87, 67.72
64.94, 65.87
66.12, 66.24
68.86, 70.58
61.86, 65.87
65.14, 64.50
66.31, 67.50
63.74, 65.18
67.01, 68.14
67.00, 62.13
68.06, 67.64
64.50, 64.84
66.74, 63.65
66.73, 67.43
67.37, 63.78
66.79, 66.44
65.62, 63.86
End Time: 2478.00
