     0,   0, 0.00, 0.00
    15,   0, 0.00, 0.00
    31,   0, 0.00, 0.00
    48,   0, 1.95, 0.00
    63,   0, 9.51, 1.06
    79,   0, 17.01, 9.19
    93,   0, 22.14, 16.58
   110,   0, 27.92, 19.12
   124,   0, 32.80, 14.43
   139,   0, 36.73, 11.60
   156,   0, 28.36, 13.05
   172,   0, 14.55, 14.47
   188,   0, 12.88, 8.65
   204,   0, 10.05, 6.51
   220,   0, 12.40, 7.16
   235, 360, 15.64, 18.06
   250, 360, 14.25, 16.57
   268, 360, 13.30, 12.62
   281, 360, 27.79, 24.98
   297, 360, 23.57, 24.38
   311, 360, 27.05, 19.60
   328, 360, 28.69, 31.63
   344, 360, 31.84, 28.37
   359, 360, 31.16, 33.94
   375, 360, 31.49, 38.14
   391, 360, 37.61, 36.08
   405, 360, 40.92, 29.64
   421, 360, 37.64, 36.22
   438, 360, 35.50, 43.74
   455, 360, 32.92, 44.01
   472, 360, 46.01, 43.32
   488, 359, 47.86, 32.78
   503, 359, 45.71, 36.15
   519, 359, 46.45, 47.06
   533, 359, 47.00, 47.18
   550, 359, 46.33, 45.96
   565, 359, 47.30, 41.88
   583, 359, 48.09, 47.50
   600, 359, 47.53, 49.63
   616, 359, 48.41, 49.16
   630, 359, 50.17, 48.75
   648, 359, 50.12, 47.94
   664, 359, 50.38, 49.53
   678, 359, 47.16, 50.55
   695, 359, 46.82, 46.08
   712, 359, 49.46, 47.20
   727, 359, 51.22, 48.94
   742, 359, 50.67, 50.59
   758, 359, 48.22, 47.67
   774, 359, 47.81, 49.46
   789, 358, 49.30, 51.42
   804, 358, 50.86, 48.61
   820, 358, 49.23, 45.93
   836, 358, 46.64, 47.53
   851, 358, 47.18, 50.40
   866, 358, 50.74, 50.38
   883, 358, 50.26, 46.72
   899, 358, 47.77, 45.20
   914, 358, 46.57, 49.21
   931, 358, 47.62, 48.88
   946, 358, 48.44, 45.63
   961, 358, 46.24, 45.04
   979, 359, 46.92, 49.19
   996, 359, 47.87, 46.27
  1012, 359, 49.99, 46.21
  1028, 359, 45.26, 46.62
  1041, 359, 45.45, 45.45
  1058, 359, 45.15, 44.90
  1074, 359, 46.27, 46.47
  1089, 359, 45.32, 47.30
  1106, 359, 45.42, 48.51
