     0,   0, 0.00, 0.00
    14,   0, 0.00, 0.00
    29,   0, 0.46, 0.00
    46,   0, 1.23, 1.13
    61,   0, 7.44, 1.88
    77,   0, 13.89, 14.01
    94,   0, 22.09, 19.46
   110,   0, 29.48, 15.52
   125,   0, 35.42, 12.42
   140,   0, 37.20, 14.72
   157,   0, 28.15, 17.07
   171,   0, 20.52, 12.25
   186,   0, 14.06, 4.79
   201,   0, 12.13, 3.02
   217,   0, 12.27, 13.48
   233,   0, 16.32, 20.02
   250,   0, 15.22, 18.28
   265,   0, 23.30, 21.12
   281,   0, 24.97, 23.00
   297,   0, 27.00, 19.17
   314, 360, 24.09, 26.50
   329, 360, 31.13, 28.25
   345, 360, 29.52, 31.54
   361, 360, 32.85, 39.16
   378, 359, 41.95, 29.82
   393, 359, 40.15, 28.81
   411, 359, 31.60, 39.44
   426, 359, 35.26, 44.66
   441, 359, 44.56, 39.95
   456, 359, 44.82, 33.47
   473, 359, 43.08, 39.98
   488, 359, 43.47, 42.69
   504, 359, 45.37, 45.26
   522, 359, 47.43, 44.83
   537, 359, 47.89, 43.95
   552, 359, 50.03, 44.91
   567, 358, 48.55, 47.88
   583, 358, 52.29, 47.91
   598, 358, 49.12, 50.21
   614, 358, 48.69, 47.69
   631, 358, 49.84, 46.72
   646, 358, 52.49, 49.46
   662, 358, 50.75, 50.74
   677, 358, 49.39, 50.74
   696, 358, 51.50, 49.82
   710, 358, 52.08, 50.34
   725, 358, 50.80, 52.13
   740, 358, 49.04, 50.68
   756, 357, 50.58, 48.99
   771, 357, 50.23, 48.69
   788, 357, 49.04, 49.64
   804, 357, 49.48, 49.86
   821, 357, 47.82, 47.27
   835, 357, 48.17, 49.32
   854, 357, 46.52, 50.57
   868, 357, 46.54, 48.43
   884, 357, 47.64, 47.08
   900, 357, 46.85, 47.07
   915, 357, 45.78, 48.01
   929, 357, 46.57, 49.86
   947, 358, 46.76, 47.18
   962, 358, 46.41, 45.54
   980, 358, 46.14, 45.05
   995, 358, 47.80, 45.60
  1012, 358, 45.84, 46.92
  1026, 358, 46.89, 45.13
  1041, 358, 46.30, 46.01
  1055, 358, 46.53, 47.57
  1074, 358, 46.15, 44.55
  1089, 358, 43.35, 44.97
  1105, 358, 45.39, 46.88
  1121, 358, 44.91, 46.35
  1137, 358, 46.69, 45.51
  1152, 358, 44.81, 45.83
  1169, 358, 44.52, 48.10
  1186, 358, 47.74, 49.11
  1202, 358, 46.30, 43.86
  1218, 358, 47.16, 46.81
  1235, 357, 42.86, 49.77
  1252, 357, 48.78, 49.02
  1268, 357, 46.59, 46.06
  1283, 357, 48.44, 47.03
  1300, 357, 46.28, 48.27
  1316, 357, 48.27, 48.60
  1332, 357, 48.49, 49.80
  1350, 357, 49.26, 48.24
  1365, 357, 49.12, 50.20
  1380, 357, 48.21, 49.16
  1398, 357, 47.63, 48.16
  1415, 357, 46.95, 45.39
  1430, 357, 47.67, 48.67
  1446, 357, 48.48, 48.90
  1462, 357, 49.63, 47.88
  1478, 357, 48.92, 48.22
  1494, 357, 47.69, 48.28
  1511, 357, 49.50, 47.72
  1527, 357, 47.89, 45.27
  1544, 357, 45.16, 47.37
  1559, 357, 47.16, 49.30
  1575, 357, 49.96, 48.84
  1591, 357, 46.00, 47.75
  1609, 357, 44.93, 47.75
  1625, 358, 47.96, 46.66
  1642, 358, 48.41, 46.98
  1657, 358, 45.83, 46.81
  1675, 358, 45.79, 47.59
  1691, 358, 47.60, 46.25
  1706, 358, 47.62, 46.48
  1722, 358, 46.15, 48.52
  1739, 358, 44.90, 46.41
  1755, 358, 46.35, 46.52
  1772, 358, 46.64, 45.74
  1789, 358, 45.78, 47.03
  1805, 358, 46.47, 47.28
  1821, 358, 48.06, 46.66
  1837, 358, 46.62, 46.59
  1854, 358, 46.72, 45.72
  1869, 358, 48.72, 45.57
  1884, 358, 47.62, 45.99
  1899, 358, 47.40, 45.64
  1917, 358, 45.96, 47.16
  1932, 358, 49.19, 48.00
  1950, 358, 49.40, 47.82
  1967, 358, 48.56, 47.52
  1982, 358, 47.08, 46.98
  1998, 358, 45.59, 46.69
  2015, 357, 49.13, 46.03
  2031, 357, 49.77, 47.73
  2047, 357, 49.29, 51.09
  2062, 357, 49.93, 45.96
  2081, 357, 47.07, 47.46
  2097, 357, 46.33, 47.35
  2112, 357, 49.83, 48.76
  2129, 357, 48.51, 45.79
  2144, 357, 46.87, 46.57
  2161, 357, 45.32, 47.90
  2178, 357, 49.40, 48.91
  2194, 357, 47.82, 46.20
  2210, 357, 46.67, 48.00
  2227, 357, 47.20, 48.15
  2243, 357, 47.82, 47.76
  2260, 357, 47.91, 45.85
  2275, 357, 47.46, 46.85
  2291, 357, 47.26, 48.23
  2307, 357, 46.84, 47.41
  2323, 357, 47.26, 45.98
  2339, 357, 47.29, 46.64
  2358, 357, 46.46, 50.88
  2373, 357, 46.64, 49.02
  2389, 357, 45.93, 45.58
  2404, 357, 45.88, 45.18
  2422, 357, 45.57, 49.84
  2438, 357, 48.14, 50.03
  2455, 358, 45.73, 46.53
  2473, 358, 46.61, 46.76
  2490, 358, 46.62, 46.20
  2505, 358, 46.07, 46.04
  2522, 358, 45.81, 45.98
  2538, 358, 47.52, 47.61
  2553, 358, 48.84, 47.05
  2571, 358, 49.06, 48.15
  2588, 358, 47.64, 50.06
  2605, 358, 47.01, 47.23
  2621, 358, 47.20, 46.92
  2639, 358, 48.31, 45.63
  2654, 358, 46.37, 46.32
  2671, 358, 45.98, 47.94
  2688, 358, 49.40, 50.53
  2705, 358, 47.09, 46.74
  2723, 358, 48.36, 47.09
  2740, 358, 48.85, 48.29
  2756, 358, 50.09, 47.64
  2771, 357, 48.06, 45.56
  2788, 357, 48.08, 46.55
  2805, 357, 47.09, 47.56
  2822, 357, 50.04, 48.42
  2838, 357, 47.57, 45.83
  2856, 357, 46.11, 45.23
  2871, 357, 45.16, 46.80
  2889, 357, 46.84, 46.42
