     0, 360, 0.00, 0.00
    14, 360, 0.00, 0.00
    29, 360, 0.00, 0.00
    45, 360, 1.23, 0.00
    60, 360, 2.41, 1.13
    75, 360, 7.85, 4.75
    91, 360, 18.72, 16.14
   108,   0, 25.38, 24.37
   123,   0, 31.04, 24.47
   138,   0, 31.40, 18.15
   155,   0, 23.65, 13.29
   170,   0, 14.97, 12.73
   185, 360, 11.94, 9.19
   200, 360, 16.06, 13.61
   216, 360, 12.57, 12.84
   231, 360, 10.27, 10.96
   246, 360, 16.72, 11.85
   263, 360, 25.80, 24.90
   278, 360, 20.63, 21.78
   294, 360, 26.50, 27.66
   308, 360, 27.14, 26.02
   324, 360, 32.47, 33.00
   338, 360, 29.87, 28.84
   354, 360, 33.48, 27.69
   370, 359, 42.94, 37.68
   387, 359, 33.54, 33.79
   402, 359, 35.11, 32.06
   417, 359, 45.59, 42.95
   434, 359, 45.88, 46.03
   449, 359, 43.75, 41.68
   465, 359, 44.38, 33.19
   480, 359, 45.22, 31.81
   497, 358, 45.88, 42.21
   514, 358, 44.75, 47.84
   529, 358, 48.89, 48.78
   545, 358, 50.18, 43.55
   561, 358, 48.71, 42.47
   576, 358, 50.09, 50.27
   593, 358, 50.23, 49.96
   608, 358, 51.52, 44.41
   622, 357, 49.93, 44.59
   637, 357, 49.05, 50.38
   655, 357, 48.69, 50.17
   669, 357, 53.05, 44.10
   685, 357, 50.70, 47.22
   700, 357, 49.73, 51.75
   716, 357, 49.51, 49.23
   730, 357, 49.55, 46.10
   747, 356, 49.30, 47.80
   763, 356, 47.75, 50.58
   778, 356, 50.37, 51.45
   793, 356, 48.55, 48.22
   811, 356, 49.33, 46.72
   828, 356, 48.79, 49.49
   843, 356, 48.72, 49.63
   858, 356, 49.21, 47.36
   875, 356, 48.65, 46.87
   890, 356, 47.19, 47.37
   905, 356, 49.38, 48.57
   920, 356, 48.71, 47.33
   939, 356, 45.10, 46.23
   954, 356, 45.80, 48.04
   970, 356, 47.15, 46.86
   986, 356, 45.27, 48.96
  1002, 356, 43.07, 45.64
  1018, 356, 44.95, 46.74
  1035, 356, 46.81, 47.53
  1050, 356, 47.11, 48.43
  1067, 356, 47.30, 48.91
  1082, 356, 46.20, 45.52
  1099, 356, 45.72, 46.99
  1114, 356, 44.61, 48.35
  1128, 357, 45.65, 47.74
  1144, 357, 42.49, 47.73
  1160, 357, 46.04, 44.75
  1176, 357, 48.47, 48.42
  1193, 357, 47.02, 47.56
  1210, 357, 45.45, 47.56
  1227, 357, 44.63, 45.79
  1244, 357, 48.13, 46.59
  1260, 357, 47.22, 47.66
  1276, 357, 47.82, 49.43
  1292, 357, 46.88, 47.23
  1309, 357, 49.48, 47.35
  1324, 357, 47.86, 47.53
  1340, 357, 46.73, 48.37
  1356, 357, 48.75, 46.89
  1375, 357, 49.53, 46.37
  1389, 357, 49.48, 46.08
  1404, 357, 47.69, 47.93
  1421, 357, 48.47, 49.04
  1437, 357, 45.51, 47.16
  1452, 357, 45.53, 48.57
  1470, 357, 48.13, 46.10
  1487, 357, 48.33, 49.67
  1503, 357, 46.71, 47.76
  1518, 357, 47.61, 47.70
  1535, 357, 48.25, 46.23
  1550, 357, 48.33, 47.83
  1567, 357, 49.24, 49.82
  1582, 357, 48.00, 48.21
  1599, 357, 47.23, 47.25
  1614, 357, 46.88, 46.25
  1629, 357, 46.67, 46.32
  1646, 357, 45.83, 45.66
  1665, 357, 46.89, 43.36
  1680, 357, 47.99, 46.98
  1696, 357, 47.67, 49.46
  1712, 357, 47.76, 48.65
  1728, 357, 46.98, 43.73
  1746, 357, 45.32, 43.57
  1761, 357, 45.03, 45.39
  1778, 357, 47.64, 47.48
  1795, 357, 46.79, 46.18
  1811, 357, 46.51, 47.56
  1828, 357, 46.61, 47.49
  1844, 357, 48.60, 48.29
  1861, 357, 46.58, 45.85
  1877, 356, 50.07, 48.16
  1894, 356, 49.09, 47.76
  1911, 356, 50.27, 47.82
  1927, 356, 46.60, 47.60
  1943, 356, 45.39, 46.58
  1959, 356, 49.06, 47.63
  1978, 356, 50.18, 47.48
  1995, 356, 45.11, 47.61
  2011, 356, 45.10, 47.89
  2029, 356, 48.67, 50.16
  2044, 356, 49.01, 46.41
  2059, 356, 47.82, 46.85
  2074, 356, 45.03, 49.67
  2092, 356, 49.64, 49.57
  2108, 356, 47.15, 48.08
  2126, 356, 47.34, 47.16
  2143, 356, 46.44, 48.55
  2160, 356, 50.41, 46.07
  2175, 356, 50.73, 47.09
  2194, 356, 46.19, 49.72
  2209, 356, 44.13, 48.88
  2225, 356, 47.21, 47.76
  2240, 356, 48.63, 43.98
  2258, 356, 45.25, 45.49
  2273, 356, 47.33, 49.23
  2290, 356, 48.29, 48.49
  2307, 356, 48.33, 46.31
  2323, 356, 45.37, 45.62
  2338, 356, 44.70, 46.54
  2354, 356, 45.45, 45.23
  2372, 356, 47.45, 45.43
  2387, 356, 47.22, 46.07
  2403, 356, 46.08, 46.14
  2419, 356, 47.55, 50.18
  2436, 356, 44.83, 48.04
  2452, 356, 45.17, 46.10
  2470, 356, 47.23, 47.55
  2487, 356, 47.63, 47.07
  2502, 356, 45.78, 45.44
  2517, 356, 44.83, 47.14
  2535, 356, 47.34, 48.35
  2553, 356, 47.80, 47.50
  2569, 356, 49.87, 50.64
  2586, 356, 48.09, 49.33
  2603, 356, 47.97, 47.68
  2619, 356, 47.83, 46.58
  2634, 356, 46.72, 47.48
  2652, 356, 46.52, 45.53
  2667, 356, 49.53, 44.39
  2684, 356, 48.06, 50.30
  2701, 356, 46.76, 49.86
  2719, 356, 46.52, 47.14
  2735, 356, 46.65, 45.19
  2752, 356, 47.64, 45.67
  2767, 356, 47.23, 48.76
  2783, 356, 48.71, 48.38
  2801, 356, 47.33, 47.81
  2818, 356, 49.87, 48.51
  2835, 356, 47.66, 48.09
  2850, 356, 46.85, 47.00
  2868, 356, 48.74, 46.32
  2883, 356, 48.88, 46.66
  2899, 356, 49.86, 47.01
  2918, 356, 46.39, 48.42
  2934, 356, 44.14, 47.74
  2950, 356, 46.61, 46.35
  2967, 356, 46.64, 47.12
  2983, 356, 45.13, 46.82
  3000, 356, 40.99, 46.15
  3017, 356, 43.90, 46.55
  3033, 356, 49.50, 44.84
  3049, 356, 46.34, 45.12
  3065, 356, 45.65, 48.64
  3083, 356, 45.27, 50.23
  3099, 356, 46.62, 45.73
  3116, 356, 46.26, 44.34
  3133, 356, 47.28, 48.56
  3150, 356, 46.86, 48.36
  3167, 356, 47.88, 43.64
  3183, 356, 49.62, 46.91
  3202, 356, 46.31, 48.52
  3219, 356, 45.63, 48.11
  3234, 356, 46.89, 45.90
End Time: 3257.00
