0.00, 0.00, 0.48, 0.48
0.00, 0.00, 0.48, 0.48
0.00, 4.73, 0.47, 0.47
23.59, 26.75, 0.47, 0.47
24.90, 20.51, 0.46, 0.46
15.76, 14.57, 0.46, 0.46
12.81, 18.14, 0.72, 0.72
20.18, 20.34, 0.96, 0.96
29.17, 30.56, 0.96, 0.96
37.86, 33.37, 1.27, 1.27
36.60, 38.15, 1.27, 1.27
47.88, 37.59, 1.63, 1.63
50.47, 50.95, 1.72, 1.72
40.39, 47.30, 1.72, 1.72
56.76, 55.38, 1.90, 1.90
47.66, 55.96, 1.90, 1.90
59.35, 43.14, 1.90, 1.90
56.93, 58.33, 2.14, 2.14
58.97, 58.72, 2.18, 2.18
57.54, 62.12, 2.18, 2.18
58.50, 59.47, 2.18, 2.18
58.66, 59.15, 2.18, 2.18
62.60, 60.03, 2.38, 2.38
64.14, 59.78, 2.43, 2.43
58.52, 60.17, 2.43, 2.43
65.60, 62.01, 2.43, 2.43
66.29, 59.86, 2.43, 2.43
60.53, 56.33, 2.30, 2.30
67.84, 58.40, 1.91, 1.91
69.65, 59.94, 1.91, 1.91
63.04, 58.87, 1.39, 1.39
63.87, 60.21, 0.63, 0.63
65.90, 56.68, 0.63, 0.63
62.53, 58.17, -0.25, -0.25
59.56, 58.53, -1.04, -1.04
61.02, 59.88, -1.04, -1.04
62.01, 55.93, -1.75, -1.75
60.80, 56.39, -1.75, -1.75
59.69, 63.86, -2.35, -2.35
59.37, 63.01, -2.45, -2.45
61.40, 61.74, -2.45, -2.45
58.38, 64.41, -2.36, -2.36
59.39, 62.22, -1.94, -1.94
58.19, 62.44, -1.94, -1.94
54.75, 62.03, -1.17, -1.17
61.59, 68.50, -0.34, -0.34
60.41, 65.51, -0.34, -0.34
57.89, 61.85, 0.57, 0.57
59.99, 62.54, 0.57, 0.57
60.46, 65.16, 1.53, 1.53
62.23, 60.39, 2.27, 2.27
59.47, 60.76, 2.27, 2.27
58.90, 62.06, 2.99, 2.99
63.32, 61.24, 3.44, 3.44
60.60, 57.08, 3.44, 3.44
59.69, 58.77, 3.45, 3.45
66.58, 58.42, 3.45, 3.45
51.08, 57.72, 3.13, 3.13
64.23, 56.19, 2.58, 2.58
62.87, 59.13, 2.58, 2.58
61.61, 56.70, 2.03, 2.03
62.26, 54.46, 1.36, 1.36
61.95, 58.03, 1.36, 1.36
60.83, 55.61, 0.73, 0.73
EndTime: 2522.00
