0.00, 0.00, 0.08, 0.04
0.00, 0.00, 0.06, 0.03
1.08, 2.62, 0.07, 0.04
24.23, 17.75, 0.07, 0.04
14.98, 16.35, 0.12, 0.06
10.68, 13.57, 0.12, 0.06
21.22, 20.03, 0.36, 0.18
28.32, 30.80, 0.64, 0.32
32.91, 32.52, 0.64, 0.32
41.15, 40.37, 1.18, 0.59
39.85, 50.48, 1.18, 0.59
44.29, 44.95, 1.80, 0.90
44.07, 47.63, 2.19, 1.10
56.67, 59.06, 2.52, 1.26
48.78, 51.68, 2.52, 1.26
58.26, 61.18, 2.82, 1.41
57.56, 58.80, 2.82, 1.41
53.49, 59.66, 3.24, 1.62
58.88, 63.13, 3.57, 1.79
60.90, 64.81, 3.57, 1.79
60.91, 61.17, 4.15, 2.07
60.91, 62.79, 4.94, 2.47
60.61, 64.90, 4.94, 2.47
62.62, 63.12, 5.54, 2.77
62.81, 60.56, 5.93, 2.96
65.38, 60.01, 5.93, 2.96
61.70, 59.56, 6.20, 3.10
63.78, 59.65, 6.20, 3.10
63.37, 60.14, 6.33, 3.16
64.53, 57.54, 6.01, 3.01
65.25, 55.86, 6.01, 3.01
62.54, 56.56, 5.38, 2.69
62.69, 57.24, 5.38, 2.69
63.94, 55.09, 4.54, 2.27
63.60, 55.70, 3.44, 1.72
62.17, 55.99, 3.44, 1.72
65.89, 58.37, 2.20, 1.10
67.28, 53.48, 0.87, 0.43
63.57, 61.09, 0.87, 0.43
64.63, 56.39, -0.43, -0.21
64.28, 60.50, -1.33, -0.66
65.11, 62.70, -1.33, -0.66
59.85, 60.26, -2.06, -1.03
61.07, 58.26, -2.06, -1.03
63.04, 66.50, -2.40, -1.20
60.10, 65.37, -2.51, -1.25
58.43, 62.11, -2.51, -1.25
58.84, 62.51, -2.28, -1.14
61.37, 65.11, -1.88, -0.94
56.69, 62.40, -1.88, -0.94
59.31, 61.72, -1.28, -0.64
58.90, 63.00, -1.28, -0.64
57.69, 61.32, -0.68, -0.34
58.65, 62.58, -0.12, -0.06
60.20, 62.49, -0.12, -0.06
57.73, 62.23, 0.58, 0.29
60.96, 59.79, 1.06, 0.53
62.46, 61.49, 1.06, 0.53
60.96, 61.22, 1.41, 0.71
60.40, 59.29, 1.41, 0.71
61.81, 60.09, 1.62, 0.81
64.45, 61.81, 1.57, 0.79
58.76, 60.20, 1.57, 0.79
EndTime: 2494.00
