0.00, 0.00, 0.26, 0.18
0.00, 0.00, 0.25, 0.18
0.00, 1.06, 0.25, 0.18
18.10, 20.72, 0.25, 0.18
17.18, 17.90, 0.26, 0.18
11.58, 12.65, 0.26, 0.18
22.69, 18.06, 0.18, 0.13
30.59, 30.95, 0.18, 0.13
30.48, 31.84, 0.14, 0.10
39.20, 43.16, 0.31, 0.22
36.53, 49.55, 0.31, 0.22
39.57, 40.73, 0.51, 0.36
52.70, 53.03, 0.66, 0.46
55.11, 52.19, 0.66, 0.46
53.80, 55.15, 0.83, 0.58
42.17, 57.52, 0.83, 0.58
57.27, 56.88, 1.05, 0.74
56.85, 60.08, 1.31, 0.92
61.29, 59.40, 1.31, 0.92
52.56, 57.89, 1.47, 1.03
59.92, 61.31, 1.47, 1.03
64.42, 61.92, 1.96, 1.37
59.20, 60.70, 2.34, 1.64
61.09, 62.39, 2.34, 1.64
61.36, 63.94, 2.81, 1.97
64.41, 61.91, 3.19, 2.23
62.79, 61.63, 3.19, 2.23
63.53, 61.00, 3.44, 2.41
64.62, 62.96, 3.52, 2.46
60.16, 60.26, 3.52, 2.46
65.54, 57.05, 3.56, 2.49
61.86, 58.91, 3.56, 2.49
62.69, 58.29, 3.17, 2.22
62.67, 58.67, 2.73, 1.91
61.61, 55.00, 2.73, 1.91
65.58, 58.37, 2.06, 1.44
63.58, 58.58, 1.10, 0.77
60.30, 59.73, 1.10, 0.77
64.25, 56.94, 0.15, 0.11
62.77, 57.65, 0.15, 0.11
63.07, 60.59, -0.85, -0.59
66.15, 62.33, -1.49, -1.04
64.70, 60.89, -1.49, -1.04
59.74, 62.37, -2.02, -1.41
62.09, 63.26, -2.20, -1.54
60.05, 59.71, -2.20, -1.54
59.46, 63.31, -2.07, -1.45
61.04, 66.70, -2.07, -1.45
57.78, 62.84, -1.77, -1.24
60.07, 62.72, -1.36, -0.95
61.83, 61.14, -1.36, -0.95
56.70, 63.51, -0.81, -0.57
60.39, 62.97, -0.23, -0.16
60.55, 61.44, -0.23, -0.16
58.67, 60.50, 0.50, 0.35
60.73, 64.18, 0.50, 0.35
58.72, 60.86, 1.07, 0.75
59.01, 60.27, 1.55, 1.09
61.10, 61.36, 1.55, 1.09
60.91, 60.25, 1.79, 1.25
63.94, 61.40, 1.85, 1.29
63.62, 61.11, 1.85, 1.29
63.59, 59.33, 1.82, 1.27
63.08, 61.04, 1.82, 1.27
EndTime: 2517.00
